"CubeId";"devwkieffid"
"PublishingDate";"2026-06-05 09:00"

"Date";"D0";"D1";"D2";"Value"
"2022-10-26";"P";"E";"I";"93.7227"
"2022-10-27";"P";"E";"I";"93.3771"
"2022-10-28";"P";"E";"I";"93.7793"
"2022-10-31";"P";"E";"I";"93.3586"
"2022-11-01";"P";"E";"I";"94.0119"
"2022-11-02";"P";"E";"I";"93.9652"
"2022-11-03";"P";"E";"I";"93.9116"
"2022-11-04";"P";"E";"I";"93.9144"
"2022-11-07";"P";"E";"I";"93.5474"
"2022-11-08";"P";"E";"I";"93.6453"
"2022-11-09";"P";"E";"I";"93.4505"
"2022-11-10";"P";"E";"I";"94.0612"
"2022-11-11";"P";"E";"I";"93.9032"
"2022-11-14";"P";"E";"I";"94.7964"
"2022-11-15";"P";"E";"I";"94.5726"
"2022-11-16";"P";"E";"I";"94.2308"
"2022-11-17";"P";"E";"I";"94.0623"
"2022-11-18";"P";"E";"I";"93.5183"
"2022-11-21";"P";"E";"I";"94.0453"
"2022-11-22";"P";"E";"I";"94.0021"
"2022-11-23";"P";"E";"I";"93.9103"
"2022-11-24";"P";"E";"I";"93.857"
"2022-11-25";"P";"E";"I";"93.8491"
"2022-11-28";"P";"E";"I";"93.6063"
"2022-11-29";"P";"E";"I";"93.4636"
"2022-11-30";"P";"E";"I";"93.6697"
"2022-12-01";"P";"E";"I";"93.5789"
"2022-12-02";"P";"E";"I";"93.6749"
"2022-12-05";"P";"E";"I";"93.565"
"2022-12-06";"P";"E";"I";"93.2922"
"2022-12-07";"P";"E";"I";"93.6814"
"2022-12-08";"P";"E";"I";"93.478"
"2022-12-09";"P";"E";"I";"93.817"
"2022-12-12";"P";"E";"I";"94.0057"
"2022-12-13";"P";"E";"I";"93.8961"
"2022-12-14";"P";"E";"I";"93.8717"
"2022-12-15";"P";"E";"I";"94.144"
"2022-12-16";"P";"E";"I";"94.1934"
"2022-12-19";"P";"E";"I";"94.1793"
"2022-12-20";"P";"E";"I";"94.5483"
"2022-12-21";"P";"E";"I";"94.7973"
"2022-12-22";"P";"E";"I";"94.9284"
"2022-12-23";"P";"E";"I";"94.5417"
"2022-12-26";"P";"E";"I";"94.4773"
"2022-12-27";"P";"E";"I";"94.5436"
"2022-12-28";"P";"E";"I";"94.6708"
"2022-12-29";"P";"E";"I";"95.2533"
"2022-12-30";"P";"E";"I";"95.3422"
"2023-01-02";"P";"E";"I";"95.0802"
"2023-01-03";"P";"E";"I";"95.0654"
"2023-01-04";"P";"E";"I";"95.5334"
"2023-01-05";"P";"E";"I";"95.5502"
"2023-01-06";"P";"E";"I";"95.249"
"2023-01-09";"P";"E";"I";"95.3933"
"2023-01-10";"P";"E";"I";"95.2688"
"2023-01-11";"P";"E";"I";"95.0102"
"2023-01-12";"P";"E";"I";"93.994"
"2023-01-13";"P";"E";"I";"93.6152"
"2023-01-16";"P";"E";"I";"94.178"
"2023-01-17";"P";"E";"I";"94.4194"
"2023-01-18";"P";"E";"I";"95.0569"
"2023-01-19";"P";"E";"I";"95.112"
"2023-01-20";"P";"E";"I";"94.6516"
"2023-01-23";"P";"E";"I";"94.2426"
"2023-01-24";"P";"E";"I";"94.2595"
"2023-01-25";"P";"E";"I";"93.9678"
"2023-01-26";"P";"E";"I";"94.237"
"2023-01-27";"P";"E";"I";"94.169"
"2023-01-30";"P";"E";"I";"94.1986"
"2023-01-31";"P";"E";"I";"94.0889"
"2023-02-01";"P";"E";"I";"94.7197"
"2023-02-02";"P";"E";"I";"94.5947"
"2023-02-03";"P";"E";"I";"94.7033"
"2023-02-06";"P";"E";"I";"95.0232"
"2023-02-07";"P";"E";"I";"95.2955"
"2023-02-08";"P";"E";"I";"95.7567"
"2023-02-09";"P";"E";"I";"95.6825"
"2023-02-10";"P";"E";"I";"95.7486"
"2023-02-13";"P";"E";"I";"95.9906"
"2023-02-14";"P";"E";"I";"96.0121"
"2023-02-15";"P";"E";"I";"95.7145"
"2023-02-16";"P";"E";"I";"95.9526"
"2023-02-17";"P";"E";"I";"95.5646"
"2023-02-20";"P";"E";"I";"96.1127"
"2023-02-21";"P";"E";"I";"96.2277"
"2023-02-22";"P";"E";"I";"96.1604"
"2023-02-23";"P";"E";"I";"96.0795"
"2023-02-24";"P";"E";"I";"95.988"
"2023-02-27";"P";"E";"I";"95.6814"
"2023-02-28";"P";"E";"I";"95.584"
"2023-03-01";"P";"E";"I";"95.3527"
"2023-03-02";"P";"E";"I";"95.1729"
"2023-03-03";"P";"E";"I";"95.6959"
"2023-03-06";"P";"E";"I";"95.9491"
"2023-03-07";"P";"E";"I";"95.9152"
"2023-03-08";"P";"E";"I";"96.039"
"2023-03-09";"P";"E";"I";"96.4435"
"2023-03-10";"P";"E";"I";"97.0273"
"2023-03-13";"P";"E";"I";"98.0332"
"2023-03-14";"P";"E";"I";"97.9088"
"2023-03-15";"P";"E";"I";"97.5522"
"2023-03-16";"P";"E";"I";"97.2385"
"2023-03-17";"P";"E";"I";"97.1521"
"2023-03-20";"P";"E";"I";"96.6199"
"2023-03-21";"P";"E";"I";"96.293"
"2023-03-22";"P";"E";"I";"96.503"
"2023-03-23";"P";"E";"I";"96.333"
"2023-03-24";"P";"E";"I";"97.5353"
"2023-03-27";"P";"E";"I";"97.422"
"2023-03-28";"P";"E";"I";"96.9846"
"2023-03-29";"P";"E";"I";"96.583"
"2023-03-30";"P";"E";"I";"96.6838"
"2023-03-31";"P";"E";"I";"96.586"
"2023-04-03";"P";"E";"I";"96.9014"
"2023-04-04";"P";"E";"I";"96.9186"
"2023-04-05";"P";"E";"I";"97.45"
"2023-04-06";"P";"E";"I";"98.0108"
"2023-04-07";"P";"E";"I";"97.9672"
"2023-04-10";"P";"E";"I";"97.9135"
"2023-04-11";"P";"E";"I";"98.1687"
"2023-04-12";"P";"E";"I";"98.2124"
"2023-04-13";"P";"E";"I";"98.7191"
"2023-04-14";"P";"E";"I";"98.7386"
"2023-04-17";"P";"E";"I";"98.8584"
"2023-04-18";"P";"E";"I";"98.6632"
"2023-04-19";"P";"E";"I";"98.7019"
"2023-04-20";"P";"E";"I";"98.8707"
"2023-04-21";"P";"E";"I";"99.2633"
"2023-04-24";"P";"E";"I";"99.3137"
"2023-04-25";"P";"E";"I";"99.4559"
"2023-04-26";"P";"E";"I";"99.0895"
"2023-04-27";"P";"E";"I";"98.7461"
"2023-04-28";"P";"E";"I";"98.9784"
"2023-05-01";"P";"E";"I";"99.1247"
"2023-05-02";"P";"E";"I";"98.9039"
"2023-05-03";"P";"E";"I";"99.4915"
"2023-05-04";"P";"E";"I";"99.5005"
"2023-05-05";"P";"E";"I";"99.183"
"2023-05-08";"P";"E";"I";"99.5151"
"2023-05-09";"P";"E";"I";"99.6173"
"2023-05-10";"P";"E";"I";"100.0507"
"2023-05-11";"P";"E";"I";"99.8221"
"2023-05-12";"P";"E";"I";"100.2994"
"2023-05-15";"P";"E";"I";"100.1739"
"2023-05-16";"P";"E";"I";"100.4373"
"2023-05-17";"P";"E";"I";"100.2019"
"2023-05-18";"P";"E";"I";"100.3069"
"2023-05-19";"P";"E";"I";"100.2996"
"2023-05-22";"P";"E";"I";"100.9413"
"2023-05-23";"P";"E";"I";"100.6067"
"2023-05-24";"P";"E";"I";"100.5826"
"2023-05-25";"P";"E";"I";"100.6752"
"2023-05-26";"P";"E";"I";"100.8491"
"2023-05-29";"P";"E";"I";"101.023"
"2023-05-30";"P";"E";"I";"101.0669"
"2023-05-31";"P";"E";"I";"100.7857"
"2023-06-01";"P";"E";"I";"100.7073"
"2023-06-02";"P";"E";"I";"100.5747"
"2023-06-05";"P";"E";"I";"100.6325"
"2023-06-06";"P";"E";"I";"101.146"
"2023-06-07";"P";"E";"I";"101.2209"
"2023-06-08";"P";"E";"I";"100.7341"
"2023-06-09";"P";"E";"I";"101.3645"
"2023-06-12";"P";"E";"I";"101.0766"
"2023-06-13";"P";"E";"I";"100.5819"
"2023-06-14";"P";"E";"I";"100.7413"
"2023-06-15";"P";"E";"I";"100.6242"
"2023-06-16";"P";"E";"I";"100.9748"
"2023-06-19";"P";"E";"I";"100.8002"
"2023-06-20";"P";"E";"I";"100.5105"
"2023-06-21";"P";"E";"I";"100.6698"
"2023-06-22";"P";"E";"I";"100.4288"
"2023-06-23";"P";"E";"I";"101.0359"
"2023-06-26";"P";"E";"I";"101.3004"
"2023-06-27";"P";"E";"I";"100.9377"
"2023-06-28";"P";"E";"I";"100.8264"
"2023-06-29";"P";"E";"I";"100.9692"
"2023-06-30";"P";"E";"I";"101.2203"
"2023-07-03";"P";"E";"I";"101.0407"
"2023-07-04";"P";"E";"I";"101.3003"
"2023-07-05";"P";"E";"I";"101.1067"
"2023-07-06";"P";"E";"I";"101.3785"
"2023-07-07";"P";"E";"I";"101.427"
"2023-07-10";"P";"E";"I";"101.3306"
"2023-07-11";"P";"E";"I";"101.8188"
"2023-07-12";"P";"E";"I";"102.0329"
"2023-07-13";"P";"E";"I";"102.4818"
"2023-07-14";"P";"E";"I";"102.4759"
"2023-07-17";"P";"E";"I";"102.1725"
"2023-07-18";"P";"E";"I";"102.1182"
"2023-07-19";"P";"E";"I";"102.1579"
"2023-07-20";"P";"E";"I";"102.4221"
"2023-07-21";"P";"E";"I";"102.1102"
"2023-07-24";"P";"E";"I";"102.4267"
"2023-07-25";"P";"E";"I";"102.3801"
"2023-07-26";"P";"E";"I";"102.8874"
"2023-07-27";"P";"E";"I";"103.0393"
"2023-07-28";"P";"E";"I";"102.8336"
"2023-07-31";"P";"E";"I";"102.162"
"2023-08-01";"P";"E";"I";"101.9683"
"2023-08-02";"P";"E";"I";"101.7816"
"2023-08-03";"P";"E";"I";"102.2831"
"2023-08-04";"P";"E";"I";"102.0542"
"2023-08-07";"P";"E";"I";"101.9006"
"2023-08-08";"P";"E";"I";"102.0073"
"2023-08-09";"P";"E";"I";"101.864"
"2023-08-10";"P";"E";"I";"101.6986"
"2023-08-11";"P";"E";"I";"101.4505"
"2023-08-14";"P";"E";"I";"101.8875"
"2023-08-15";"P";"E";"I";"102.145"
"2023-08-16";"P";"E";"I";"101.8893"
"2023-08-17";"P";"E";"I";"102.2219"
"2023-08-18";"P";"E";"I";"102.1382"
"2023-08-21";"P";"E";"I";"101.9503"
"2023-08-22";"P";"E";"I";"102.0231"
"2023-08-23";"P";"E";"I";"102.5285"
"2023-08-24";"P";"E";"I";"102.2412"
"2023-08-25";"P";"E";"I";"102.2184"
"2023-08-28";"P";"E";"I";"102.241"
"2023-08-29";"P";"E";"I";"102.0687"
"2023-08-30";"P";"E";"I";"102.157"
"2023-08-31";"P";"E";"I";"101.8802"
"2023-09-01";"P";"E";"I";"101.9417"
"2023-09-04";"P";"E";"I";"102.2433"
"2023-09-05";"P";"E";"I";"102.2932"
"2023-09-06";"P";"E";"I";"102.2103"
"2023-09-07";"P";"E";"I";"102.1863"
"2023-09-08";"P";"E";"I";"102.3065"
"2023-09-11";"P";"E";"I";"102.0867"
"2023-09-12";"P";"E";"I";"102.1998"
"2023-09-13";"P";"E";"I";"101.8583"
"2023-09-14";"P";"E";"I";"101.8309"
"2023-09-15";"P";"E";"I";"102.2503"
"2023-09-18";"P";"E";"I";"102.1903"
"2023-09-19";"P";"E";"I";"101.9923"
"2023-09-20";"P";"E";"I";"101.791"
"2023-09-21";"P";"E";"I";"101.0699"
"2023-09-22";"P";"E";"I";"101.3128"
"2023-09-25";"P";"E";"I";"101.0893"
"2023-09-26";"P";"E";"I";"101.0932"
"2023-09-27";"P";"E";"I";"100.9931"
"2023-09-28";"P";"E";"I";"101.2026"
"2023-09-29";"P";"E";"I";"101.3027"
"2023-10-02";"P";"E";"I";"101.5587"
"2023-10-03";"P";"E";"I";"101.3877"
"2023-10-04";"P";"E";"I";"101.5271"
"2023-10-05";"P";"E";"I";"101.4696"
"2023-10-06";"P";"E";"I";"101.5932"
"2023-10-09";"P";"E";"I";"101.9401"
"2023-10-10";"P";"E";"I";"102.0643"
"2023-10-11";"P";"E";"I";"102.1829"
"2023-10-12";"P";"E";"I";"102.3471"
"2023-10-13";"P";"E";"I";"102.3025"
"2023-10-16";"P";"E";"I";"102.8913"
"2023-10-17";"P";"E";"I";"102.9439"
"2023-10-18";"P";"E";"I";"102.9174"
"2023-10-19";"P";"E";"I";"103.339"
"2023-10-20";"P";"E";"I";"103.7531"
"2023-10-23";"P";"E";"I";"103.4848"
"2023-10-24";"P";"E";"I";"103.161"
"2023-10-25";"P";"E";"I";"103.3962"
"2023-10-26";"P";"E";"I";"103.2547"
"2023-10-27";"P";"E";"I";"102.9976"
"2023-10-30";"P";"E";"I";"102.5076"
"2023-10-31";"P";"E";"I";"101.8776"
"2023-11-01";"P";"E";"I";"102.1109"
"2023-11-02";"P";"E";"I";"102.1353"
"2023-11-03";"P";"E";"I";"101.7779"
"2023-11-06";"P";"E";"I";"101.7473"
"2023-11-07";"P";"E";"I";"101.8895"
"2023-11-08";"P";"E";"I";"101.8769"
"2023-11-09";"P";"E";"I";"101.7161"
"2023-11-10";"P";"E";"I";"101.7283"
"2023-11-13";"P";"E";"I";"101.6312"
"2023-11-14";"P";"E";"I";"101.4617"
"2023-11-15";"P";"E";"I";"101.5823"
"2023-11-16";"P";"E";"I";"101.5741"
"2023-11-17";"P";"E";"I";"101.7401"
"2023-11-20";"P";"E";"I";"101.5354"
"2023-11-21";"P";"E";"I";"101.3096"
"2023-11-22";"P";"E";"I";"101.6814"
"2023-11-23";"P";"E";"I";"101.6978"
"2023-11-24";"P";"E";"I";"101.7088"
"2023-11-27";"P";"E";"I";"101.6225"
"2023-11-28";"P";"E";"I";"101.7623"
"2023-11-29";"P";"E";"I";"101.968"
"2023-11-30";"P";"E";"I";"102.6548"
"2023-12-01";"P";"E";"I";"103.0553"
"2023-12-04";"P";"E";"I";"103.4533"
"2023-12-05";"P";"E";"I";"103.7456"
"2023-12-06";"P";"E";"I";"104.0748"
"2023-12-07";"P";"E";"I";"104.3316"
"2023-12-08";"P";"E";"I";"104.1628"
"2023-12-11";"P";"E";"I";"103.8558"
"2023-12-12";"P";"E";"I";"103.7281"
"2023-12-13";"P";"E";"I";"104.0419"
"2023-12-14";"P";"E";"I";"103.5385"
"2023-12-15";"P";"E";"I";"103.595"
"2023-12-18";"P";"E";"I";"103.761"
"2023-12-19";"P";"E";"I";"103.8784"
"2023-12-20";"P";"E";"I";"104.2633"
"2023-12-21";"P";"E";"I";"104.4298"
"2023-12-22";"P";"E";"I";"104.6719"
"2023-12-25";"P";"E";"I";"104.7006"
"2023-12-26";"P";"E";"I";"104.7322"
"2023-12-27";"P";"E";"I";"104.7633"
"2023-12-28";"P";"E";"I";"106.1699"
"2023-12-29";"P";"E";"I";"106.3485"
"2024-01-01";"P";"E";"I";"106.2584"
"2024-01-02";"P";"E";"I";"106.1684"
"2024-01-03";"P";"E";"I";"106.0779"
"2024-01-04";"P";"E";"I";"106.0591"
"2024-01-05";"P";"E";"I";"106.1611"
"2024-01-08";"P";"E";"I";"106.2241"
"2024-01-09";"P";"E";"I";"106.3329"
"2024-01-10";"P";"E";"I";"106.0133"
"2024-01-11";"P";"E";"I";"106.0251"
"2024-01-12";"P";"E";"I";"105.7014"
"2024-01-15";"P";"E";"I";"105.8694"
"2024-01-16";"P";"E";"I";"105.6393"
"2024-01-17";"P";"E";"I";"105.5908"
"2024-01-18";"P";"E";"I";"105.236"
"2024-01-19";"P";"E";"I";"104.7707"
"2024-01-22";"P";"E";"I";"104.7386"
"2024-01-23";"P";"E";"I";"104.8061"
"2024-01-24";"P";"E";"I";"105.0297"
"2024-01-25";"P";"E";"I";"105.3169"
"2024-01-26";"P";"E";"I";"105.6468"
"2024-01-29";"P";"E";"I";"106.2368"
"2024-01-30";"P";"E";"I";"106.0838"
"2024-01-31";"P";"E";"I";"106.1651"
"2024-02-01";"P";"E";"I";"106.425"
"2024-02-02";"P";"E";"I";"106.34"
"2024-02-05";"P";"E";"I";"105.9798"
"2024-02-06";"P";"E";"I";"105.9927"
"2024-02-07";"P";"E";"I";"105.7414"
"2024-02-08";"P";"E";"I";"105.4327"
"2024-02-09";"P";"E";"I";"105.2446"
"2024-02-12";"P";"E";"I";"105.2807"
"2024-02-13";"P";"E";"I";"104.7932"
"2024-02-14";"P";"E";"I";"104.568"
"2024-02-15";"P";"E";"I";"104.7431"
"2024-02-16";"P";"E";"I";"104.6699"
"2024-02-19";"P";"E";"I";"104.6172"
"2024-02-20";"P";"E";"I";"104.3365"
"2024-02-21";"P";"E";"I";"104.45"
"2024-02-22";"P";"E";"I";"104.3632"
"2024-02-23";"P";"E";"I";"104.1777"
"2024-02-26";"P";"E";"I";"104.1879"
"2024-02-27";"P";"E";"I";"104.1221"
"2024-02-28";"P";"E";"I";"104.4299"
"2024-02-29";"P";"E";"I";"104.3603"
"2024-03-01";"P";"E";"I";"103.8642"
"2024-03-04";"P";"E";"I";"103.8732"
"2024-03-05";"P";"E";"I";"103.4971"
"2024-03-06";"P";"E";"I";"103.4191"
"2024-03-07";"P";"E";"I";"103.6361"
"2024-03-08";"P";"E";"I";"103.8407"
"2024-03-11";"P";"E";"I";"103.8544"
"2024-03-12";"P";"E";"I";"103.9816"
"2024-03-13";"P";"E";"I";"103.7436"
"2024-03-14";"P";"E";"I";"103.4817"
"2024-03-15";"P";"E";"I";"103.5204"
"2024-03-18";"P";"E";"I";"103.3969"
"2024-03-19";"P";"E";"I";"103.5475"
"2024-03-20";"P";"E";"I";"103.1735"
"2024-03-21";"P";"E";"I";"102.1156"
"2024-03-22";"P";"E";"I";"102.3198"
"2024-03-25";"P";"E";"I";"102.5949"
"2024-03-26";"P";"E";"I";"101.905"
"2024-03-27";"P";"E";"I";"101.6683"
"2024-03-28";"P";"E";"I";"102.0435"
"2024-03-29";"P";"E";"I";"102.0822"
"2024-04-01";"P";"E";"I";"102.1201"
"2024-04-02";"P";"E";"I";"102.1522"
"2024-04-03";"P";"E";"I";"101.7579"
"2024-04-04";"P";"E";"I";"101.1875"
"2024-04-05";"P";"E";"I";"101.6517"
"2024-04-08";"P";"E";"I";"101.5028"
"2024-04-09";"P";"E";"I";"101.2791"
"2024-04-10";"P";"E";"I";"101.3102"
"2024-04-11";"P";"E";"I";"101.2721"
"2024-04-12";"P";"E";"I";"102.0021"
"2024-04-15";"P";"E";"I";"102.1251"
"2024-04-16";"P";"E";"I";"102.3795"
"2024-04-17";"P";"E";"I";"102.5106"
"2024-04-18";"P";"E";"I";"102.2619"
"2024-04-19";"P";"E";"I";"102.5476"
"2024-04-22";"P";"E";"I";"102.1441"
"2024-04-23";"P";"E";"I";"101.8608"
"2024-04-24";"P";"E";"I";"101.4355"
"2024-04-25";"P";"E";"I";"101.1733"
"2024-04-26";"P";"E";"I";"101.1431"
"2024-04-29";"P";"E";"I";"101.4187"
"2024-04-30";"P";"E";"I";"101.2753"
"2024-05-01";"P";"E";"I";"101.2574"
"2024-05-02";"P";"E";"I";"101.2438"
"2024-05-03";"P";"E";"I";"101.44"
"2024-05-06";"P";"E";"I";"101.534"
"2024-05-07";"P";"E";"I";"101.2095"
"2024-05-08";"P";"E";"I";"101.3272"
"2024-05-09";"P";"E";"I";"101.2713"
"2024-05-10";"P";"E";"I";"101.2147"
"2024-05-13";"P";"E";"I";"101.1555"
"2024-05-14";"P";"E";"I";"101.0398"
"2024-05-15";"P";"E";"I";"100.8949"
"2024-05-16";"P";"E";"I";"100.8332"
"2024-05-17";"P";"E";"I";"100.3416"
"2024-05-20";"P";"E";"I";"100.1932"
"2024-05-21";"P";"E";"I";"100.046"
"2024-05-22";"P";"E";"I";"99.8914"
"2024-05-23";"P";"E";"I";"99.8029"
"2024-05-24";"P";"E";"I";"99.9105"
"2024-05-27";"P";"E";"I";"99.7399"
"2024-05-28";"P";"E";"I";"99.8277"
"2024-05-29";"P";"E";"I";"100.0613"
"2024-05-30";"P";"E";"I";"100.8774"
"2024-05-31";"P";"E";"I";"100.8338"
"2024-06-03";"P";"E";"I";"101.1593"
"2024-06-04";"P";"E";"I";"101.6463"
"2024-06-05";"P";"E";"I";"101.9916"
"2024-06-06";"P";"E";"I";"102.0091"
"2024-06-07";"P";"E";"I";"102.2233"
"2024-06-10";"P";"E";"I";"102.5984"
"2024-06-11";"P";"E";"I";"102.6907"
"2024-06-12";"P";"E";"I";"102.7215"
"2024-06-13";"P";"E";"I";"102.2927"
"2024-06-14";"P";"E";"I";"103.7542"
"2024-06-17";"P";"E";"I";"103.6643"
"2024-06-18";"P";"E";"I";"103.8659"
"2024-06-19";"P";"E";"I";"104.2057"
"2024-06-20";"P";"E";"I";"103.8061"
"2024-06-21";"P";"E";"I";"103.7844"
"2024-06-24";"P";"E";"I";"103.3383"
"2024-06-25";"P";"E";"I";"103.1947"
"2024-06-26";"P";"E";"I";"103.1791"
"2024-06-27";"P";"E";"I";"103.162"
"2024-06-28";"P";"E";"I";"102.8594"
"2024-07-01";"P";"E";"I";"102.1352"
"2024-07-02";"P";"E";"I";"102.1441"
"2024-07-03";"P";"E";"I";"101.8547"
"2024-07-04";"P";"E";"I";"101.7333"
"2024-07-05";"P";"E";"I";"101.832"
"2024-07-08";"P";"E";"I";"102.0797"
"2024-07-09";"P";"E";"I";"101.8994"
"2024-07-10";"P";"E";"I";"102.145"
"2024-07-11";"P";"E";"I";"101.747"
"2024-07-12";"P";"E";"I";"101.6864"
"2024-07-15";"P";"E";"I";"101.7128"
"2024-07-16";"P";"E";"I";"101.6908"
"2024-07-17";"P";"E";"I";"102.2335"
"2024-07-18";"P";"E";"I";"102.6969"
"2024-07-19";"P";"E";"I";"102.7574"
"2024-07-22";"P";"E";"I";"102.767"
"2024-07-23";"P";"E";"I";"102.6261"
"2024-07-24";"P";"E";"I";"103.1714"
"2024-07-25";"P";"E";"I";"104.0835"
"2024-07-26";"P";"E";"I";"103.751"
"2024-07-29";"P";"E";"I";"103.7599"
"2024-07-30";"P";"E";"I";"103.7732"
"2024-07-31";"P";"E";"I";"104.3763"
"2024-08-01";"P";"E";"I";"105.0226"
"2024-08-02";"P";"E";"I";"105.6776"
"2024-08-05";"P";"E";"I";"107.0385"
"2024-08-06";"P";"E";"I";"106.7395"
"2024-08-07";"P";"E";"I";"106.3667"
"2024-08-08";"P";"E";"I";"106.2216"
"2024-08-09";"P";"E";"I";"105.6046"
"2024-08-12";"P";"E";"I";"105.2202"
"2024-08-13";"P";"E";"I";"105.3549"
"2024-08-14";"P";"E";"I";"105.0516"
"2024-08-15";"P";"E";"I";"104.7639"
"2024-08-16";"P";"E";"I";"104.723"
"2024-08-19";"P";"E";"I";"104.6845"
"2024-08-20";"P";"E";"I";"104.8716"
"2024-08-21";"P";"E";"I";"105.1226"
"2024-08-22";"P";"E";"I";"105.3893"
"2024-08-23";"P";"E";"I";"105.4998"
"2024-08-26";"P";"E";"I";"105.7273"
"2024-08-27";"P";"E";"I";"105.6262"
"2024-08-28";"P";"E";"I";"106.4449"
"2024-08-29";"P";"E";"I";"106.8242"
"2024-08-30";"P";"E";"I";"106.3844"
"2024-09-02";"P";"E";"I";"106.3349"
"2024-09-03";"P";"E";"I";"106.1448"
"2024-09-04";"P";"E";"I";"106.6252"
"2024-09-05";"P";"E";"I";"106.4861"
"2024-09-06";"P";"E";"I";"106.9435"
"2024-09-09";"P";"E";"I";"106.6557"
"2024-09-10";"P";"E";"I";"106.768"
"2024-09-11";"P";"E";"I";"107.0124"
"2024-09-12";"P";"E";"I";"106.172"
"2024-09-13";"P";"E";"I";"106.1555"
"2024-09-16";"P";"E";"I";"106.3156"
"2024-09-17";"P";"E";"I";"106.2225"
"2024-09-18";"P";"E";"I";"106.2736"
"2024-09-19";"P";"E";"I";"105.6535"
"2024-09-20";"P";"E";"I";"105.4055"
"2024-09-23";"P";"E";"I";"105.6007"
"2024-09-24";"P";"E";"I";"105.485"
"2024-09-25";"P";"E";"I";"105.2176"
"2024-09-26";"P";"E";"I";"105.1828"
"2024-09-27";"P";"E";"I";"105.6816"
"2024-09-30";"P";"E";"I";"105.2751"
"2024-10-01";"P";"E";"I";"105.6838"
"2024-10-02";"P";"E";"I";"106.034"
"2024-10-03";"P";"E";"I";"105.7488"
"2024-10-04";"P";"E";"I";"105.709"
"2024-10-07";"P";"E";"I";"105.3737"
"2024-10-08";"P";"E";"I";"105.5588"
"2024-10-09";"P";"E";"I";"105.4805"
"2024-10-10";"P";"E";"I";"105.2629"
"2024-10-11";"P";"E";"I";"105.5994"
"2024-10-14";"P";"E";"I";"105.2851"
"2024-10-15";"P";"E";"I";"105.1684"
"2024-10-16";"P";"E";"I";"105.2903"
"2024-10-17";"P";"E";"I";"105.1851"
"2024-10-18";"P";"E";"I";"105.1243"
"2024-10-21";"P";"E";"I";"105.0497"
"2024-10-22";"P";"E";"I";"105.1793"
"2024-10-23";"P";"E";"I";"105.3799"
"2024-10-24";"P";"E";"I";"105.3092"
"2024-10-25";"P";"E";"I";"104.919"
"2024-10-28";"P";"E";"I";"104.8961"
"2024-10-29";"P";"E";"I";"104.9427"
"2024-10-30";"P";"E";"I";"104.5805"
"2024-10-31";"P";"E";"I";"104.4749"
"2024-11-01";"P";"E";"I";"104.1764"
"2024-11-04";"P";"E";"I";"104.3014"
"2024-11-05";"P";"E";"I";"104.4868"
"2024-11-06";"P";"E";"I";"104.2952"
"2024-11-07";"P";"E";"I";"104.1029"
"2024-11-08";"P";"E";"I";"104.3091"
"2024-11-11";"P";"E";"I";"104.428"
"2024-11-12";"P";"E";"I";"104.43"
"2024-11-13";"P";"E";"I";"104.376"
"2024-11-14";"P";"E";"I";"104.6078"
"2024-11-15";"P";"E";"I";"104.3064"
"2024-11-18";"P";"E";"I";"104.5239"
"2024-11-19";"P";"E";"I";"104.9364"
"2024-11-20";"P";"E";"I";"104.6187"
"2024-11-21";"P";"E";"I";"105.1969"
"2024-11-22";"P";"E";"I";"105.6538"
"2024-11-25";"P";"E";"I";"104.8032"
"2024-11-26";"P";"E";"I";"104.9891"
"2024-11-27";"P";"E";"I";"105.2455"
"2024-11-28";"P";"E";"I";"104.8449"
"2024-11-29";"P";"E";"I";"104.9932"
"2024-12-02";"P";"E";"I";"104.8324"
"2024-12-03";"P";"E";"I";"104.8573"
"2024-12-04";"P";"E";"I";"104.7837"
"2024-12-05";"P";"E";"I";"104.7703"
"2024-12-06";"P";"E";"I";"104.9801"
"2024-12-09";"P";"E";"I";"104.9928"
"2024-12-10";"P";"E";"I";"105.2377"
"2024-12-11";"P";"E";"I";"105.0413"
"2024-12-12";"P";"E";"I";"104.639"
"2024-12-13";"P";"E";"I";"103.996"
"2024-12-16";"P";"E";"I";"104.2256"
"2024-12-17";"P";"E";"I";"103.6077"
"2024-12-18";"P";"E";"I";"103.9124"
"2024-12-19";"P";"E";"I";"104.4193"
"2024-12-20";"P";"E";"I";"104.8036"
"2024-12-23";"P";"E";"I";"104.506"
"2024-12-24";"P";"E";"I";"104.0422"
"2024-12-25";"P";"E";"I";"103.9813"
"2024-12-26";"P";"E";"I";"103.9207"
"2024-12-27";"P";"E";"I";"103.8605"
"2024-12-30";"P";"E";"I";"103.4178"
"2024-12-31";"P";"E";"I";"103.3339"
"2025-01-01";"P";"E";"I";"103.545"
"2025-01-02";"P";"E";"I";"103.7613"
"2025-01-03";"P";"E";"I";"103.9789"
"2025-01-06";"P";"E";"I";"103.6753"
"2025-01-07";"P";"E";"I";"103.1501"
"2025-01-08";"P";"E";"I";"103.3611"
"2025-01-09";"P";"E";"I";"103.5127"
"2025-01-10";"P";"E";"I";"103.3414"
"2025-01-13";"P";"E";"I";"104.0216"
"2025-01-14";"P";"E";"I";"103.4643"
"2025-01-15";"P";"E";"I";"103.4065"
"2025-01-16";"P";"E";"I";"103.7262"
"2025-01-17";"P";"E";"I";"103.6019"
